"963480763" "1101939239061733376" "1551557762" "JimRuquet" "Just a friend post they think they have the flu but wont \"receive\" that diagnosis.

Minutes later they check into Facebook at a \"doc in the box\"

They will receive that bill however...

Christ didnt die so we wouldnt get sick. He died so we may have everlasting life. https://t.co/Sl813WvERD" "Twitter for Android" "267" NA NA NA "FALSE" "FALSE" "0" "0" NA NA NA NA NA "http://pbs.twimg.com/tweet_video_thumb/D0rf5GaX0AEiDS1.jpg" "https://t.co/Sl813WvERD" "https://twitter.com/JimRuquet/status/1101939239061733376/photo/1" "photo" "http://pbs.twimg.com/tweet_video_thumb/D0rf5GaX0AEiDS1.jpg" "https://t.co/Sl813WvERD" "https://twitter.com/JimRuquet/status/1101939239061733376/photo/1" NA NA NA "en" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" "https://api.twitter.com/1.1/geo/id/6057f1e35bcc6c20.json" "South Carolina" "South Carolina, USA" "admin" "United States" "US" "c(NA, NA)" "c(NA, NA)" "c(-83.353955, -78.499301, -78.499301, -83.353955, 32.04683, 32.04683, 35.215449, 35.215449)" "https://twitter.com/JimRuquet/status/1101939239061733376" "Engage The Gospel" "Charleston SC" "Romans 15:17 Therefore in Christ Jesus I have found reason for boasting in things pertaining to God" NA "FALSE" "3825" "3415" "73" "20019" "785" "1353550845" "FALSE" NA NA "en" "https://pbs.twimg.com/profile_banners/963480763/1493655085" "http://abs.twimg.com/images/themes/theme1/bg.png" "http://pbs.twimg.com/profile_images/1075069360534900741/k5zNuFo0_normal.jpg" "33.6311395" "-80.926628"
"374366020" "1101936391603150850" "1551557083" "arielkozicki" "Strep throat and now the flu all in one month <f0><U+009F><U+0099><U+0088>" "Twitter for iPhone" "47" NA NA NA "FALSE" "FALSE" "0" "0" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "en" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" "https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json" "Los Angeles" "Los Angeles, CA" "city" "United States" "US" "c(NA, NA)" "c(NA, NA)" "c(-118.668404, -118.155409, -118.155409, -118.668404, 33.704538, 33.704538, 34.337041, 34.337041)" "https://twitter.com/arielkozicki/status/1101936391603150850" "Ariel Kozicki" "" "LA Lady, Mermaid Baby <U+2600><U+FE0F>" NA "FALSE" "117" "173" "0" "1940" "1137" "1316152706" "FALSE" NA NA "en" "https://pbs.twimg.com/profile_banners/374366020/1496536778" "http://abs.twimg.com/images/themes/theme11/bg.gif" "http://pbs.twimg.com/profile_images/871163964998025216/LhoalYFu_normal.jpg" "34.0207895" "-118.4119065"
"2547255943" "1101933449235984384" "1551556381" "MargaretOrmrod1" "@maplemouth @HumanRtsV @slwk8_Principal @1SLPS @StLucieSchools @WGK_Principal @EducationFL @usedgov @RonDeSantisFL @davideggenAB I'm in bed with the 'flu at the moment (even though I've had the shot) so if you send me some details of what you mentioned I'd be happy to take a look. But I may not answer until tomorrow - can't remember when I've felt so ill." "Twitter for Android" "228" "1101932326613741568" "1039682088096681991" "maplemouth" "FALSE" "FALSE" "0" "0" NA NA NA NA NA NA NA NA NA NA NA NA NA "c(\"1039682088096681991\", \"518744362\", \"558807026\", \"961903012204699648\", \"39275435\", \"588436532\", \"237885691\", \"20437286\", \"487297085\", \"19957392\")" "c(\"maplemouth\", \"HumanRtsV\", \"slwk8_Principal\", \"1SLPS\", \"StLucieSchools\", \"WGK_Principal\", \"EducationFL\", \"usedgov\", \"RonDeSantisFL\", \"davideggenAB\")" "en" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" "https://api.twitter.com/1.1/geo/id/56316c24480c1a3a.json" "St. Albert" "St. Albert, Alberta" "city" "Canada" "CA" "c(NA, NA)" "c(NA, NA)" "c(-113.7070882, -113.565747, -113.565747, -113.7070882, 53.599415, 53.599415, 53.6818589, 53.6818589)" "https://twitter.com/MargaretOrmrod1/status/1101933449235984384" "MaggieMay <U+2618><f0><U+009F><U+0087><U+00A8><f0><U+009F><U+0087><U+00A6><U+2618>" "" "Left leaning liberal. #Resist<f0><U+009F><U+008C><U+008A><f0><U+009F><U+008C><U+008A><f0><U+009F><U+008C><U+008A> Sorry; I'm Canadian. Writer; lover of literature. Nominated for the Pushcart Prize. Married to a great guy." NA "FALSE" "5000" "4446" "31" "86019" "161495" "1401937541" "FALSE" NA NA "en" "https://pbs.twimg.com/profile_banners/2547255943/1481494972" "http://abs.twimg.com/images/themes/theme1/bg.png" "http://pbs.twimg.com/profile_images/1081068664135213056/ceJjYIT9_normal.jpg" "53.64063695" "-113.6364176"
"1102562826" "1101932781981102081" "1551556222" "ear_lober" "Stomach flu on top of a concussion? 
life rly knows how to treat a lady right" "Twitter for iPhone" "77" NA NA NA "FALSE" "FALSE" "3" "0" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "en" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" "https://api.twitter.com/1.1/geo/id/d2e5e6b4697f41a7.json" "Maryville" "Maryville, MO" "city" "United States" "US" "c(NA, NA)" "c(NA, NA)" "c(-94.894994, -94.831714, -94.831714, -94.894994, 40.318088, 40.318088, 40.372994, 40.372994)" "https://twitter.com/ear_lober/status/1101932781981102081" "alexandria" "" "golden state of mind" NA "FALSE" "327" "266" "0" "6778" "9965" "1358562446" "FALSE" NA NA "en" "https://pbs.twimg.com/profile_banners/1102562826/1551585336" "http://abs.twimg.com/images/themes/theme1/bg.png" "http://pbs.twimg.com/profile_images/1102269748795064322/ns540GVu_normal.jpg" "40.345541" "-94.863354"
"1448246408" "1101931995867828224" "1551556035" "mcdeb814" "@RealRonHoward @BrianGrazer Happy Belated Birthday Ron! Down with the flu been binge watching Andy Griffith plus I have watched all your movies and documentaries etc! Not only are you a fine actor plus a phenomenal director! You never hear any negativity about you and your family! Excellent Parenting" "Twitter for Android" "273" "1101538075916754944" "125481462" "RealRonHoward" "FALSE" "FALSE" "0" "0" NA NA NA NA NA NA NA NA NA NA NA NA NA "c(\"125481462\", \"125480328\")" "c(\"RealRonHoward\", \"BrianGrazer\")" "en" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" "https://api.twitter.com/1.1/geo/id/de599025180e2ee7.json" "Ohio" "Ohio, USA" "admin" "United States" "US" "c(NA, NA)" "c(NA, NA)" "c(-84.8203089, -80.518626, -80.518626, -84.8203089, 38.403186, 38.403186, 42.327133, 42.327133)" "https://twitter.com/mcdeb814/status/1101931995867828224" "Debra Nelson" "" "" NA "FALSE" "20" "195" "1" "685" "57" "1369207611" "FALSE" NA NA "en" NA "http://abs.twimg.com/images/themes/theme1/bg.png" "http://pbs.twimg.com/profile_images/1043552860737298436/uTFweY2a_normal.jpg" "40.3651595" "-82.66946745"
"74040677" "1101931629021487104" "1551555947" "_LATER_VADER" "The whole company has the flu cause they're nasty ass soldiers and half are still on quarters<f0><U+009F><U+0099><U+0084>

Change your socks, drink water and get back to work" "Twitter for iPhone" "147" NA NA NA "FALSE" "FALSE" "1" "0" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "en" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" "https://api.twitter.com/1.1/geo/id/e0060cda70f5f341.json" "Texas" "Texas, USA" "admin" "United States" "US" "c(NA, NA)" "c(NA, NA)" "c(-106.645646, -93.508131, -93.508131, -106.645646, 25.837092, 25.837092, 36.500695, 36.500695)" "https://twitter.com/_LATER_VADER/status/1101931629021487104" "<f0><U+009F><U+00A4><U+0099><f0><U+009F><U+008F><U+00BE>" "D.M.(V)" "<f0><U+009F><U+00A4><U+0098><f0><U+009F><U+008F><U+00BD>" NA "FALSE" "1312" "1422" "7" "45039" "3222" "1252894397" "FALSE" NA NA "en" "https://pbs.twimg.com/profile_banners/74040677/1509826496" "http://abs.twimg.com/images/themes/theme9/bg.gif" "http://pbs.twimg.com/profile_images/926924654694060032/KA8c8q3o_normal.jpg" "31.1688935" "-100.0768885"
"1547151510" "1101925477583773696" "1551554481" "urbanx_f" "@EmmaGPaley @Melissa62263619 @AlexMurdoch7 @LaughlandMorgan @Just4TheCause @Plasticdoe @Boxmenot @t3tragrammat0n @Henjam48 @rugbyrhino16 @elle_franks @GrumFromNorwich @lawnatural @thereal_truther @doritmi @seaglass34 @StopVaxxedLies @BlueLionBlog @TioChango_ @ChrisJohnsonMD @TakeThatCDC @itsmepanda1 @toppediatrician @mimetic_ @Joshua1_5 @GeoffSchuler @RebeccaLardner @DansMonkeyShack @DocMElliott @VeritasEver @PileOfGoop @mmelgar09 @ghoppe @alc_anthro @weaponizedword1 @viva__lala @WendyOrent @mcfunny @TPRMaynard7 @asiamoonbloom @mrlepus @kidoctr @cantab_biker @JHowardBrainMD @dkegel @onelessdeceived @kenjaques @TonyBaduy @prof_brunt @MartinneLudicke That is true of every sickness..even flu. Bad example. Sanitation is preventative measure against communicable disease." "Twitter for Android" "119" "1101907229500997632" "532393910" "EmmaGPaley" "FALSE" "FALSE" "2" "0" NA NA NA NA NA NA NA NA NA NA NA NA NA "c(\"532393910\", \"720820397562671104\", \"991145522\", \"1086052105604005888\", \"2795342280\", \"138843333\", \"732793848154427392\", \"766855264867725312\", \"41569458\", \"758753774324191233\", \"2955494208\", \"514748780\", \"2842213440\", \"4322065997\", \"54886540\", \"1016521837818281984\", \"760276209158586368\", \"2920240065\", \"583656702\", \"154361768\", \"873535798066499586\", \"232934834\", \"2527973556\", \"1033204996643336193\", \"38741486\", \"2899929414\", \"588660387\", \"986288794138828801\", \"283276274\", \"1468323792\", \"886932319025586176\", 
\"39576629\", \"14133375\", \"22993266\", \"988990495081795584\", \"394402926\", \"1581466506\", \"26307708\", \"727229094073655296\", \"2945423750\", \"182825363\", \"30974896\", \"2329451219\", \"995369593744035840\", \"17043460\", \"589364922\", \"224691493\", \"253779553\", \"533475851\", \"1054113930736332800\")" "c(\"EmmaGPaley\", \"Melissa62263619\", \"AlexMurdoch7\", \"LaughlandMorgan\", \"Just4TheCause\", \"Plasticdoe\", \"Boxmenot\", \"t3tragrammat0n\", \"Henjam48\", \"rugbyrhino16\", \"elle_franks\", \"GrumFromNorwich\", \"lawnatural\", \"thereal_truther\", \"doritmi\", \"seaglass34\", \"StopVaxxedLies\", \"BlueLionBlog\", \"TioChango_\", \"ChrisJohnsonMD\", \"TakeThatCDC\", \"itsmepanda1\", \"toppediatrician\", \"mimetic_\", \"Joshua1_5\", \"GeoffSchuler\", \"RebeccaLardner\", \"DansMonkeyShack\", \"DocMElliott\", \"VeritasEver\", \"PileOfGoop\", \"mmelgar09\", 
\"ghoppe\", \"alc_anthro\", \"weaponizedword1\", \"viva__lala\", \"WendyOrent\", \"mcfunny\", \"TPRMaynard7\", \"asiamoonbloom\", \"mrlepus\", \"kidoctr\", \"cantab_biker\", \"JHowardBrainMD\", \"dkegel\", \"onelessdeceived\", \"kenjaques\", \"TonyBaduy\", \"prof_brunt\", \"MartinneLudicke\")" "en" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" "https://api.twitter.com/1.1/geo/id/25bfadc376e8c616.json" "Caledon" "Caledon, Ontario" "city" "Canada" "CA" "c(NA, NA)" "c(NA, NA)" "c(-80.144179, -79.694858, -79.694858, -80.144179, 43.67488, 43.67488, 43.989746, 43.989746)" "https://twitter.com/urbanx_f/status/1101925477583773696" "Gregory" "Toronto" "microscopist, infectious disease analyst, sculptor, business professional." NA "FALSE" "226" "620" "7" "5575" "3435" "1372215196" "FALSE" NA NA "en" "https://pbs.twimg.com/profile_banners/1547151510/1375660550" "http://abs.twimg.com/images/themes/theme1/bg.png" "http://pbs.twimg.com/profile_images/1101660805018333184/iUV-SfPW_normal.jpg" "43.832313" "-79.9195185"
"1255606584" "1101924856759648256" "1551554333" "_Pwincessautism" "I’d rather catch the flu, mono, chicken pox, hand foot and mouth etc... a millions times than catch feelings ever again." "Twitter for iPhone" "120" NA NA NA "FALSE" "FALSE" "0" "0" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "en" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" "https://api.twitter.com/1.1/geo/id/94965b2c45386f87.json" "New York" "New York, USA" "admin" "United States" "US" "c(NA, NA)" "c(NA, NA)" "c(-79.76259, -71.777492, -71.777492, -79.76259, 40.477383, 40.477383, 45.015851, 45.015851)" "https://twitter.com/_Pwincessautism/status/1101924856759648256" ".AUTUMN." "" "dog mother. wine lover. Jeep owner. OlllllllO <U+2618><U+FE0F> <f0><U+009F><U+0087><U+00AE><f0><U+009F><U+0087><U+00AA> <f0><U+009F><U+0087><U+00AC><f0><U+009F><U+0087><U+00B7>" NA "FALSE" "462" "357" "1" "18931" "6752" "1362871787" "FALSE" NA NA "en" "https://pbs.twimg.com/profile_banners/1255606584/1532568873" "http://abs.twimg.com/images/themes/theme1/bg.png" "http://pbs.twimg.com/profile_images/1082468525988560896/Z6zP06-Y_normal.jpg" "42.746617" "-75.770041"
"348447109" "1101902124785385472" "1551548913" "Cryssylol" "@FaZeJev @serephita You should get the flu vaccine <f0><U+009F><U+0091><U+008D>" "Twitter for Android" "32" "1100463000060866562" "281789280" "FaZeJev" "FALSE" "FALSE" "1" "0" NA NA NA NA NA NA NA NA NA NA NA NA NA "c(\"281789280\", \"14972914\")" "c(\"FaZeJev\", \"serephita\")" "en" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" "https://api.twitter.com/1.1/geo/id/6a6d896ba1cb5dc4.json" "Edmonton" "Edmonton, Alberta" "city" "Canada" "CA" "c(NA, NA)" "c(NA, NA)" "c(-113.71368, -113.271555, -113.271555, -113.71368, 53.395531, 53.395531, 53.7161084, 53.7161084)" "https://twitter.com/Cryssylol/status/1101902124785385472" "Fireball" "Edmonton, Alberta" "Jack Of All Trades | BSc Immunology | Events & Content Strategy Specialist | Esports Enthusiast <f0><U+009F><U+0093><U+00B8> @Twitch Affiliate <f0><U+009F><U+0092><U+009C> e-mail: crystalsavin AT gmail DOT com" "https://t.co/Ulm9ezta4S" "FALSE" "577" "442" "19" "14054" "30591" "1312463011" "FALSE" "https://t.co/Ulm9ezta4S" "http://twitch.tv/cryssyy" "en" "https://pbs.twimg.com/profile_banners/348447109/1496326936" "http://abs.twimg.com/images/themes/theme1/bg.png" "http://pbs.twimg.com/profile_images/1094077619182551041/xIG1Iye9_normal.jpg" "53.5558197" "-113.4926175"
"854807468" "1101646290197331968" "1551487917" "jj5barry" "@Ironhorse76 @mcspocky Coming back tomorrow- flu is my nemesis atm." "Twitter for iPhone" "44" "1101637987547467778" "21712671" "Ironhorse76" "FALSE" "FALSE" "33" "4" NA NA NA NA NA NA NA NA NA NA NA NA NA "c(\"21712671\", \"18082945\")" "c(\"Ironhorse76\", \"mcspocky\")" "en" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" "https://api.twitter.com/1.1/geo/id/d72afa3c3f1d73af.json" "Staunton" "Staunton, VA" "city" "United States" "US" "c(NA, NA)" "c(NA, NA)" "c(-79.113516, -79.012337, -79.012337, -79.113516, 38.121322, 38.121322, 38.190201, 38.190201)" "https://twitter.com/jj5barry/status/1101646290197331968" "jj barry" "Staunton, VA" "#noparty, #proresponsibility #proaccountability, #failedchristian die Weiße Rose #findhumour Be Kind to each other - be accountable #blueboycottwave" "https://t.co/PumU4iTxBf" "FALSE" "5621" "5537" "56" "45292" "53311" "1349015488" "FALSE" "https://t.co/PumU4iTxBf" "https://tinyurl.com/yd6mrm2n" "en" "https://pbs.twimg.com/profile_banners/854807468/1506354676" "http://abs.twimg.com/images/themes/theme9/bg.gif" "http://pbs.twimg.com/profile_images/825797053355667458/dDGMzmJ__normal.jpg" "38.1557615" "-79.0629265"
"17899783" "1101923444411772930" "1551553996" "TomGartner" "A local Chirpracter once convinced me not to get the flu shot.  I was beyond angry when I got it later that year.  I know it's not 100% effective, but I would have given everything to have had a chance to feel better or lesson the symptoms. https://t.co/CCjKtiSfV8" "Twitter for iPad" "240" NA NA NA "TRUE" "FALSE" "0" "0" NA NA "twitter.com/repadamschiff/…" "https://t.co/CCjKtiSfV8" "https://twitter.com/repadamschiff/status/1101546862828576768" NA NA NA NA NA NA NA NA NA NA "en" "1101546862828576768" "I'm concerned by reports that @Amazon accepts paid advertising with deliberate misinformation about vaccines.

Every online platform, including Amazon, must act responsibly and ensure that they do not contribute to this growing public health catastrophe. My letter to @JeffBezos: https://t.co/sYQqhylKxW" "1551464212" "Twitter for iPhone" "10705" "3894" "29501253" "RepAdamSchiff" "Adam Schiff" "1211631" "777" "4977" "Burbank, CA" "Representing California's 28th Congressional District. Chairman of the House Intelligence Committee (@HouseIntel)." "TRUE" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" "https://api.twitter.com/1.1/geo/id/fe577a7e304136b4.json" "Edina" "Edina, MN" "city" "United States" "US" "c(NA, NA)" "c(NA, NA)" "c(-93.402474, -93.318726, -93.318726, -93.402474, 44.8598201, 44.8598201, 44.930624, 44.930624)" "https://twitter.com/TomGartner/status/1101923444411772930" "Think.<f0><U+009F><U+0093><U+0098>" "55439, USA" "I'm a 1x husband, 4x dad, financial planner, MSAPM, CFP®. My list of favorite accounts is here https://t.co/lyY8yoh7Js" "https://t.co/1V2zmrFTgz" "FALSE" "2222" "4745" "55" "34998" "41339" "1228491888" "FALSE" "https://t.co/1V2zmrFTgz" "http://tomgartner.com" "en" "https://pbs.twimg.com/profile_banners/17899783/1515860882" "http://abs.twimg.com/images/themes/theme14/bg.gif" "http://pbs.twimg.com/profile_images/957327154332753920/pz6rB_Zl_normal.jpg" "44.89522205" "-93.3606"
"386101223" "1101921392818302976" "1551553507" "ClintJ_Lawrence" "My 2nd day in the bed with the flu, I DO NOT wish this on anyone" "Twitter for iPhone" "64" NA NA NA "FALSE" "FALSE" "0" "0" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "en" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" "https://api.twitter.com/1.1/geo/id/6057f1e35bcc6c20.json" "South Carolina" "South Carolina, USA" "admin" "United States" "US" "c(NA, NA)" "c(NA, NA)" "c(-83.353955, -78.499301, -78.499301, -83.353955, 32.04683, 32.04683, 35.215449, 35.215449)" "https://twitter.com/ClintJ_Lawrence/status/1101921392818302976" "Clint Lawrence" "Fort Mill, SC" "Follower of Jesus Christ, husband to Shannon Lawrence, dad to a softball player and gymnast, and Love EVERYTHING Gator." NA "FALSE" "423" "916" "11" "9872" "7790" "1317922112" "FALSE" NA NA "en" "https://pbs.twimg.com/profile_banners/386101223/1549583636" "http://abs.twimg.com/images/themes/theme1/bg.png" "http://pbs.twimg.com/profile_images/938011474743758848/nWupFlwt_normal.jpg" "33.6311395" "-80.926628"
"2432385363" "1101920842760548352" "1551553376" "NotasLame24" "Just bought my dream pair of shoes. Jordan Retro 12s “flu game”. Cannnnt waiiit to get them." "Twitter for iPhone" "92" NA NA NA "FALSE" "FALSE" "0" "0" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "en" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" "https://api.twitter.com/1.1/geo/id/ff8d31108fa9474e.json" "Pekin" "Pekin, IL" "city" "United States" "US" "c(NA, NA)" "c(NA, NA)" "c(-89.673678, -89.5788627, -89.5788627, -89.673678, 40.525084, 40.525084, 40.604958, 40.604958)" "https://twitter.com/NotasLame24/status/1101920842760548352" "Jason Lamer" "Pekin, Illinois" "Husband. Father. I load boxes for a living. Follow a certain band. Bearded brother. Lover of North Side baseball. Believer in the gospel of Dave Portnoy. UGA." NA "FALSE" "76" "404" "0" "2238" "4726" "1395629234" "FALSE" NA NA "en" "https://pbs.twimg.com/profile_banners/2432385363/1403555897" "http://abs.twimg.com/images/themes/theme1/bg.png" "http://pbs.twimg.com/profile_images/1012492133637545984/0bBxA5uS_normal.jpg" "40.565021" "-89.62627035"
"133951767" "1101920698270912514" "1551553341" "Kelllllaaaaay" "y’all this flu mess has got to go <f0><U+009F><U+0098><U+00AD><f0><U+009F><U+0098><U+00AD>" "Twitter for iPhone" "36" NA NA NA "FALSE" "FALSE" "1" "0" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "en" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" "https://api.twitter.com/1.1/geo/id/84229b03659050aa.json" "Virginia Beach" "Virginia Beach, VA" "city" "United States" "US" "c(NA, NA)" "c(NA, NA)" "c(-76.22808, -75.9118121, -75.9118121, -76.22808, 36.672684, 36.672684, 36.932399, 36.932399)" "https://twitter.com/Kelllllaaaaay/status/1101920698270912514" "Kell" "Virginia Beach, VA" "| vbva | snapchat: kelliee_irene" NA "FALSE" "467" "444" "0" "29994" "11379" "1271471496" "FALSE" NA NA "en" "https://pbs.twimg.com/profile_banners/133951767/1464622541" "http://abs.twimg.com/images/themes/theme1/bg.png" "http://pbs.twimg.com/profile_images/735260711593598976/dKcwlImo_normal.jpg" "36.8025415" "-76.06994605"
"614759189" "1101919347595894785" "1551553019" "CurtisPashelka" "#SJSharks DeBoer says Brent Burns has the flu, is home today and is questionable for tomorrow. Kane also not skating today. Looks like he’s questionable as well." "Twitter for iPhone" "161" NA NA NA "FALSE" "FALSE" "20" "6" "SJSharks" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "en" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" "https://api.twitter.com/1.1/geo/id/7d62cffe6f98f349.json" "San Jose" "San Jose, CA" "city" "United States" "US" "c(NA, NA)" "c(NA, NA)" "c(-122.035311, -121.71215, -121.71215, -122.035311, 37.193164, 37.193164, 37.469154, 37.469154)" "https://twitter.com/CurtisPashelka/status/1101919347595894785" "Curtis Pashelka" "San Jose, CA" "Bay Area News Group, California" "http://t.co/9sNeeVQkJE" "FALSE" "6683" "1480" "432" "14215" "408" "1340330596" "TRUE" "http://t.co/9sNeeVQkJE" "http://www.mercurynews.com/sharks" "en" "https://pbs.twimg.com/profile_banners/614759189/1494976546" "http://abs.twimg.com/images/themes/theme1/bg.png" "http://pbs.twimg.com/profile_images/591773717899804672/z8kxQl6M_normal.jpg" "37.331159" "-121.8737305"
"817361798072451072" "1101917404483989506" "1551552556" "starbaby1979" "@AldosWorldTV The flu has been brutal this year. Ppl are getting the flu shot but it's for Type B. The flu most are popping up with is Type A." "Twitter for Android" "128" "1101671087698513920" "1149945661" "AldosWorldTV" "FALSE" "FALSE" "2" "0" NA NA NA NA NA NA NA NA NA NA NA NA NA "1149945661" "AldosWorldTV" "en" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" "https://api.twitter.com/1.1/geo/id/44fafdc06c719c62.json" "Republic" "Republic, MO" "city" "United States" "US" "c(NA, NA)" "c(NA, NA)" "c(-93.507092, -93.420182, -93.420182, -93.507092, 37.096369, 37.096369, 37.155321, 37.155321)" "https://twitter.com/starbaby1979/status/1101917404483989506" "Amy" " Missouri, USA" "Life is about second chances,never take life for granted,for you may not have a tomorrow. Be kind, humble, patient & understanding.Enjoy life!" NA "FALSE" "805" "1019" "1" "13094" "18312" "1483709213" "FALSE" NA NA "en" "https://pbs.twimg.com/profile_banners/817361798072451072/1540825443" NA "http://pbs.twimg.com/profile_images/1083120538153832452/35PpAvD5_normal.jpg" "37.125845" "-93.463637"
"990302802537828352" "1101916708758011904" "1551552390" "drvannostril" "It’s amazing what bronchitis, explosive ***REDACTED***, and the flu will do for your twitter interactions ...  Only capable of shivering in fever and tweeting.
$TSLAQ" "Twitter for iPhone" "166" NA NA NA "FALSE" "FALSE" "2" "0" NA "TSLAQ" NA NA NA NA NA NA NA NA NA NA NA NA NA "en" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" "https://api.twitter.com/1.1/geo/id/01a19311427f5f07.json" "Weehawken" "Weehawken, NJ" "city" "United States" "US" "c(NA, NA)" "c(NA, NA)" "c(-74.03255, -74.008438, -74.008438, -74.03255, 40.757164, 40.757164, 40.780694, 40.780694)" "https://twitter.com/drvannostril/status/1101916708758011904" "drvannostril" "Weehawken, NJ" "hold on, wait a minute..." NA "FALSE" "77" "641" "0" "2153" "2470" "1524941561" "FALSE" NA NA "en" "https://pbs.twimg.com/profile_banners/990302802537828352/1545142984" "http://abs.twimg.com/images/themes/theme1/bg.png" "http://pbs.twimg.com/profile_images/1074803816187510784/LtL9dXUy_normal.jpg" "40.768929" "-74.020494"
"3068786120" "1101914980105027585" "1551551978" "SquirrelWings" "Knocked out nearly 10miles after being down with the flu all last week.

You know how hard it is to limp on two legs? https://t.co/zZTvXQXmFL" "Twitter for iPhone" "117" NA NA NA "FALSE" "FALSE" "1" "0" NA NA NA NA NA "http://pbs.twimg.com/media/D0rJ1Q9WsAASa-M.jpg" "https://t.co/zZTvXQXmFL" "https://twitter.com/SquirrelWings/status/1101914980105027585/photo/1" "photo" "http://pbs.twimg.com/media/D0rJ1Q9WsAASa-M.jpg" "https://t.co/zZTvXQXmFL" "https://twitter.com/SquirrelWings/status/1101914980105027585/photo/1" NA NA NA "en" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" NA NA "NA" NA "NA" "NA" NA NA NA "NA" "NA" "NA" NA NA "NA" "https://api.twitter.com/1.1/geo/id/3b98b02fba3f9753.json" "North Carolina" "North Carolina, USA" "admin" "United States" "US" "c(NA, NA)" "c(NA, NA)" "c(-84.3219475, -75.40012, -75.40012, -84.3219475, 33.752879, 33.752879, 36.588118, 36.588118)" "https://twitter.com/SquirrelWings/status/1101914980105027585" "Ryan Heiser" "Swansboro, NC" "Husband, father, and occasional source of humor. I love craft beer, standup comedy, running, and heavy barbell work." "https://t.co/AU9JffGDkZ" "FALSE" "687" "515" "4" "1100" "3687" "1425855831" "FALSE" "https://t.co/AU9JffGDkZ" "https://twitter.com/search?q=from%3Asquirrelwings%20-filter%3Areplies" "en" "https://pbs.twimg.com/profile_banners/3068786120/1469947178" "http://abs.twimg.com/images/themes/theme1/bg.png" "http://pbs.twimg.com/profile_images/1080896328857780225/_WT9Rz7S_normal.jpg" "35.1704985" "-79.86103375"
